path,modified,source_url,url
earth_orientation/polarMotionLibrationAmplitudes.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionLibrationAmplitudes.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/polarMotionLibrationAmplitudesQuasiDiurnalOnly.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionLibrationAmplitudesQuasiDiurnalOnly.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/polarMotionLibrationFundamentalArgumentMultipliers.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionLibrationFundamentalArgumentMultipliers.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/polarMotionLibrationFundamentalArgumentMultipliersQuasiDiurnalOnly.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionLibrationFundamentalArgumentMultipliersQuasiDiurnalOnly.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/polarMotionOceanTidesAmplitudes.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionOceanTidesAmplitudes.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/polarMotionOceanTidesFundamentalArgumentMultipliers.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/polarMotionOceanTidesFundamentalArgumentMultipliers.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/utcLibrationAmplitudes.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/utcLibrationAmplitudes.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/utcLibrationFundamentalArgumentMultipliers.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/utcLibrationFundamentalArgumentMultipliers.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/utcOceanTidesAmplitudes.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/utcOceanTidesAmplitudes.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
earth_orientation/utcOceanTidesFundamentalArgumentMultipliers.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//earth_orientation/utcOceanTidesFundamentalArgumentMultipliers.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
ephemeris/eros_obs.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//ephemeris/eros_obs.txt,https://zenodo.org/api/records/21277280/files/ephemeris.tar.gz/content
ephemeris/p_elem_t1.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//ephemeris/p_elem_t1.txt,https://zenodo.org/api/records/21277280/files/ephemeris.tar.gz/content
ephemeris/p_elem_t2.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//ephemeris/p_elem_t2.txt,https://zenodo.org/api/records/21277280/files/ephemeris.tar.gz/content
gravity_models/Earth/GOCO05c.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Earth/GOCO05c.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Earth/egm96.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Earth/egm96.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Earth/ggm02c.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Earth/ggm02c.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Earth/ggm02s.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Earth/ggm02s.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Mars/jgmro120d.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Mars/jgmro120d.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Mercury/jgmess_160a_sha.tab,2024-10-04T00:00:00+00:00,https://pds-geosciences.wustl.edu/messenger/mess-h-rss_mla-5-sdp-v1/messrs_1001/data/shadr/jgmess_160a_sha.tab,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Moon/gggrx_1200l_sha.tab,2024-10-04T00:00:00+00:00,https://pds-geosciences.wustl.edu/grail/grail-l-lgrs-5-rdr-v1/grail_1001/shadr/gggrx_1200l_sha.tab,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Moon/glgm3150.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Moon/glgm3150.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Moon/lpe200.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//gravity_models/Moon/lpe200.txt,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
gravity_models/Venus/shgj180u.a01,2024-10-04T00:00:00+00:00,https://pds-geosciences.wustl.edu/mgn/mgn-v-rss-5-gravity-l2-v1/mg_5201/gravity/shgj180u.a01,https://zenodo.org/api/records/21277280/files/gravity_models.tar.gz/content
quadrature/gaussianNodes.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//quadrature/gaussianNodes.txt,https://zenodo.org/api/records/21277280/files/quadrature.tar.gz/content
quadrature/gaussianWeights.txt,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//quadrature/gaussianWeights.txt,https://zenodo.org/api/records/21277280/files/quadrature.tar.gz/content
space_weather/sw19571001.txt,2024-10-04T00:00:00+00:00,https://celestrak.org/SpaceData/sw19571001.txt,https://zenodo.org/api/records/21261530/files/resource-rolling.tar.gz/content
spice_kernels/NOE-4-2020.bsp,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/MARS/2020/NOE-4-2020.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/NOE-4-2020.tpc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/MARS/2020/NOE-4-2020.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/NOE-5-2021.bsp,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/JUPITER/2021/NOE-5-2021.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/NOE-5-2021.tpc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/JUPITER/2021/NOE-5-2021.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/NOE-6-2018-MAIN-v2.bsp,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/SATURNE/2018/NOE-6-2018-MAIN-v2.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/NOE-6-2018-MAIN-v2.tpc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/satel/NOE/SATURNE/2018/NOE-6-2018-MAIN-v2.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/celestrak.json,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/celestrak.json,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/codes_300ast_20100725.bsp,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/asteroids/codes_300ast_20100725.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/codes_300ast_20100725.cmt,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/asteroids/codes_300ast_20100725.cmt,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/codes_300ast_20100725.tf,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/asteroids/codes_300ast_20100725.tf,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/de430_mar097_small.bsp,2024-10-04T00:00:00+00:00,https://raw.githubusercontent.com/tudat-team/tudat-resources/refs/tags/2.4/resource//spice_kernels/de430_mar097_small.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/de440.bsp,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/spk/planets/de440.bsp,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_200101_990825_predict.bpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/a_old_versions/earth_200101_990825_predict.bpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_200101_990825_predict.cmt,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/a_old_versions/earth_200101_990825_predict.cmt,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_720101_230601.bpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/a_old_versions/earth_720101_230601.bpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_720101_230601.cmt,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/a_old_versions/earth_720101_230601.cmt,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_fixed.tf,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/earth_fixed.tf,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_latest_high_prec.bpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/earth_latest_high_prec.bpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/earth_latest_high_prec.cmt,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/earth_latest_high_prec.cmt,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/gm_de431.tpc,2024-10-04T00:00:00+00:00,https://naif.jpl.nasa.gov/pub/naif/generic_kernels/pck/gm_de431.tpc,https://zenodo.org/api/records/21277280/files/spice_kernels.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_header.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_EMB.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Ear.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Jup.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Lib.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Mar.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Mer.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Moo.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Nep.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Plu.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Sat.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Sun.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_TCG.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Ura.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_pos_Ven.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_EMB.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Ear.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Jup.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Lib.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Mar.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Mer.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Moo.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Nep.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
spice_kernels/inpop19a_TCB_m100_p100_asc/inpop19a_TCB_m100_p100_asc_vel_Plu.asc,2024-10-04T00:00:00+00:00,https://ftp.imcce.fr/pub/ephem/planets/inpop19a/inpop19a_TCB_m100_p100_asc.tar.gz.gz,https://zenodo.org/api/records/21277280/files/inpop19a_TCB_m100_p100_asc.tar.gz/content
