12160         C2003 10 19.20561 00 42 45.57 +05 17 58.6          17.3  ci8576704
12160         C2003 10 19.21841 00 42 44.85 +05 17 56.0          17.3  ci8576704
12160         C2003 10 19.23437 00 42 43.95 +05 17 53.1          17.4  ci8576704
12160         C2003 10 19.24755 00 42 43.20 +05 17 50.6          17.2  ci8576704
12160         C2003 10 19.26087 00 42 42.44 +05 17 48.0          17.1  ci8576704
12160         C2003 10 19.26596 00 42 42.23 +05 17 47.3          17.5 Vci8576691
12160         C2003 10 19.29369 00 42 40.66 +05 17 42.0          17.5 Vci8576691
12160         C2003 10 19.32212 00 42 39.06 +05 17 36.6          17.7 Vci8576691
12160         C2003 10 20.25831 00 41 49.08 +05 14 43.8          17.8  ci8576704
12160         C2003 10 20.27032 00 41 48.45 +05 14 41.2          17.7  ci8576704
12160         C2003 10 20.28215 00 41 47.78 +05 14 39.2          17.3  ci8576704
12160         C2003 10 20.29378 00 41 47.13 +05 14 37.2          17.5  ci8576704
12160         C2003 10 20.30546 00 41 46.50 +05 14 35.0          17.5  ci8576704
12160         C2003 10 23.21356 00 39 17.84 +05 06 07.1          17.5  ci8576704
12160         C2003 10 23.22583 00 39 17.20 +05 06 05.2          18.0  ci8576704
12160         C2003 10 23.23824 00 39 16.56 +05 06 03.0          18.0  ci8576704
12160         C2003 10 23.25070 00 39 15.92 +05 06 00.9          18.3  ci8576704
12160         C2003 10 23.26261 00 39 15.29 +05 05 59.2          18.4  ci8576704
12160         C2003 12 14.12901 00 33 26.34 +05 49 08.7          19.0  cj3966704
12160         C2003 12 14.14066 00 33 26.69 +05 49 12.2          19.4  cj3966704
12160         C2003 12 14.15241 00 33 27.11 +05 49 14.3          19.5  cj3966704
12160         C2003 12 14.16400 00 33 27.53 +05 49 18.8          19.2  cj3966704
12160         C2003 12 22.13170 00 38 38.23 +06 28 09.6          19.3  cj5152704
12160         C2003 12 22.14491 00 38 38.91 +06 28 13.8          19.7  cj5152704
12160         C2003 12 22.15821 00 38 39.37 +06 28 17.6          19.4  cj5152704
12160         C2003 12 22.17120 00 38 40.03 +06 28 19.9          19.8  cj5152704
12160         C2003 12 22.18464 00 38 40.56 +06 28 24.3          19.5  cj5152704
12160         C2003 12 27.08777 00 42 28.48 +06 55 35.4          18.4  cj6048704
12160         C2003 12 27.10084 00 42 29.11 +06 55 40.2          19.0  cj6048704
12160         C2003 12 27.11359 00 42 29.72 +06 55 44.1          19.1  cj6048704
12160         C2003 12 27.12642 00 42 30.34 +06 55 48.6          18.8  cj6048704
12160         C2003 12 27.13957 00 42 30.97 +06 55 53.4          19.1  cj6048704
12160         C2003 12 27.29763 00 42 38.66 +06 56 47.1          20.7  cj6048608
12160         C2003 12 27.30815 00 42 39.18 +06 56 50.2          20.8  cj6048608
12160         C2003 12 27.31858 00 42 39.67 +06 56 54.2          20.4  cj6048608
12160         C2004 01 10.09767 00 55 29.51 +08 24 28.4          19.1 Roj6706699
12160         C2004 01 10.11096 00 55 30.38 +08 24 34.0                oj6706699
12160         C2004 01 10.12423 00 55 31.14 +08 24 38.8                oj6706699
12160         C2004 01 10.13754 00 55 32.00 +08 24 44.1                oj6706699
12160         C2004 12 15.31850 08 11 27.45 +27 06 09.9          19.3  cm2063704
12160         C2004 12 15.33185 08 11 26.90 +27 06 12.2          19.3  cm2063704
12160         C2004 12 15.35854 08 11 25.78 +27 06 18.0          19.3  cm2063704
12160         C2004 12 15.37717 08 11 25.06 +27 06 21.2          19.5  cm2063704
12160         C2004 12 21.36014 08 07 04.56 +27 27 58.2          18.2 Rdm2994703
12160         C2004 12 21.37080 08 07 04.01 +27 28 01.1          18.1 Rdm2994703
12160         C2004 12 21.38148 08 07 03.44 +27 28 03.0          18.1 Rdm2994703
12160         C2004 12 21.39219 08 07 02.97 +27 28 04.9          18.5 Rdm2994703
12160         C2005 01 06.28618 07 51 38.96 +28 23 11.0          18.0 Rdm3689703
12160         C2005 01 06.29266 07 51 38.54 +28 23 12.3          18.3 Rdm3689703
12160         C2005 01 06.29913 07 51 38.10 +28 23 13.3          17.9 Rdm3689703
12160         C2005 01 06.30556 07 51 37.66 +28 23 15.0          18.0 Rdm3689703
12160         C2005 01 07.27764 07 50 33.50 +28 26 12.9          18.8  cm3689704
12160         C2005 01 07.30512 07 50 31.63 +28 26 16.7          19.2  cm3689704
12160         C2005 01 07.33157 07 50 29.79 +28 26 22.5          19.2  cm3689704
12160         C2005 01 19.28174 07 36 57.99 +28 55 17.3          18.5  cm5007704
12160         C2005 01 19.29580 07 36 57.00 +28 55 18.5          18.8  cm5007704
12160         C2005 01 19.30872 07 36 56.14 +28 55 19.5          19.4  cm5007704
12160         C2005 01 19.32198 07 36 55.17 +28 55 21.3          18.9  cm5007704
12160         C2005 01 19.33488 07 36 54.28 +28 55 22.6          19.1  cm5007704
12160         C2005 02 03.23706 07 21 28.39 +29 08 42.9          19.8  cm5911704
12160         C2005 02 03.24946 07 21 27.74 +29 08 41.9          18.6  cm5911704
12160         C2005 02 03.26307 07 21 26.87 +29 08 42.2          19.0  cm5911704
12160         C2005 02 03.27629 07 21 26.23 +29 08 42.2          19.0  cm5911704
12160         C2005 02 03.28948 07 21 25.50 +29 08 41.5          18.7  cm5911704
12160         C2005 02 04.25319 07 20 33.78 +29 08 41.0          18.6 Rrm6543G96
12160         C2005 02 04.26103 07 20 33.34 +29 08 40.9          18.4 Rrm6543G96
12160         C2005 02 04.26894 07 20 32.90 +29 08 41.3          18.2 Rrm6543G96
12160         C2005 02 04.27722 07 20 32.46 +29 08 40.9          18.0 Rrm6543G96
12160         C2005 12 28.51964 13 39 11.29 -09 30 54.6          19.9 Vcp6941691
12160         C2005 12 28.53459 13 39 12.51 -09 31 02.5          19.8 Vcp6941691
12160         C2005 12 28.54953 13 39 13.72 -09 31 10.6          19.7 Vcp6941691
12160         C2006 01 07.54275 13 52 30.25 -10 57 04.8          19.2 Vrp9416G96
12160         C2006 01 07.54692 13 52 30.54 -10 57 07.0          19.3 Vrp9416G96
12160         C2006 01 07.55116 13 52 30.86 -10 57 08.9          19.4 Vrp9416G96
12160         C2006 01 07.55534 13 52 31.18 -10 57 11.1          18.9 Vrp9416G96
12160         C2006 01 08.46973 13 53 41.98 -11 04 45.7          19.8 Vcp9416691
12160         C2006 01 08.49409 13 53 43.82 -11 04 57.7          19.6 Vcp9416691
12160         C2006 01 08.50901 13 53 44.95 -11 05 05.1          19.6 Vcp9416691
12160         C2006 01 27.53311 14 16 24.38 -13 31 02.0          18.9 Vrq0835G96
12160         C2006 01 27.53702 14 16 24.63 -13 31 03.5          19.0 Vrq0835G96
12160         C2006 01 27.54095 14 16 24.88 -13 31 05.5          19.0 Vrq0835G96
12160         C2006 01 27.54490 14 16 25.14 -13 31 07.1          18.9 Vrq0835G96
12160         C2006 02 24.45641 14 40 09.27 -16 18 58.6          18.2  cq4197704
12160         C2006 02 24.46833 14 40 09.68 -16 19 02.2          18.8  cq4197704
12160         C2006 02 24.48016 14 40 10.05 -16 19 05.6          18.8  cq4197704
12160         C2006 02 24.49199 14 40 10.43 -16 19 08.9          18.0  cq4197704
12160         C2006 02 24.50383 14 40 10.87 -16 19 12.3          18.7  cq4197704
12160         C2006 04 06.37904 14 39 15.08 -18 16 36.2          17.7  cq8414704
12160         C2006 04 06.38882 14 39 14.56 -18 16 36.2          18.3  cq8414704
12160         C2006 04 06.40838 14 39 13.83 -18 16 37.3          18.4  cq8414704
12160         C2006 04 06.41817 14 39 13.26 -18 16 38.1          18.9  cq8414704
12160         C2006 04 09.33119 14 37 11.15 -18 17 33.9          17.2 Roq8941699
12160         C2006 04 09.34854 14 37 10.32 -18 17 33.7                oq8941699
